parent;predicate;child;parentLabel;childLabel
http://data.europa.eu/esco/isco/C9629;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/26087cc4-6226-41b0-9f97-9564ebe90dce;Elementaire beroepen, niet elders geclassificeerd;garderobemedewerker
http://data.europa.eu/esco/isco/C7322;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a98f93a6-b1df-4759-88a9-3234f334afad;Drukkers;zeefdrukker
http://data.europa.eu/esco/isco/C2621;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486;Archivarissen en conservatoren;collectiebeheerder
http://data.europa.eu/esco/isco/C3411;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b471350e-23ce-4789-a821-5500b28cffe1;Vakspecialisten op juridisch gebied e.d.;gerechtsdeurwaarder
http://data.europa.eu/esco/isco/C7514;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6a0b0c4f-b57a-4978-a637-2c0adff65996;Bereiders van groente- en fruitconserven;medewerker oliemolen
http://data.europa.eu/esco/isco/C2166;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/48c8eccb-4bd0-487e-a187-4953cbbe956e;Grafisch ontwerpers en multimediaontwerpers;animatiefilmmaker
http://data.europa.eu/esco/isco/C2636;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ed256ed0-0432-4969-8544-3e5e01a517a9;Theologen en bedienaars van de eredienst;geestelijke
http://data.europa.eu/esco/isco/C8219;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/24a170fc-be68-43a5-93f1-7a5c31c6062b;Assembleurs, niet elders geclassificeerd;assemblagemedewerker medische hulpmiddelen
http://data.europa.eu/esco/isco/C8212;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/17c02096-05d6-4a5a-ba93-9f22d68df0d3;Assembleurs van elektrische en elektronische apparatuur;tandheelkundig instrumentmaker
http://data.europa.eu/esco/isco/C8312;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/219e7fdd-5889-4517-9e86-620a12d535aa;Remmers, sein- en wisselwachters;treinvoorbereider
http://data.europa.eu/esco/isco/C8182;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/737c1795-844b-43ad-95b2-1bf0e8c14ddf;Bedieningspersoneel van stoommachines en stoomketels;procesoperator stoomcentrale
http://data.europa.eu/esco/isco/C4223;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0bf68df5-e808-4c27-abf2-6f85440f2d7f;Telefonisten;telefonist
http://data.europa.eu/esco/isco/C8131;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d5ad1da5-cf69-4508-9148-a5338f4ffe0e;Bedieningspersoneel van machines en installaties voor de chemische industrie;machineoperator parfumproductie
http://data.europa.eu/esco/isco/C6221;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787;Viskwekers;beheerder van aquacultuurkwekerij
http://data.europa.eu/esco/isco/C2619;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/403be630-8d1e-43b7-9f07-098aca5bb689;Juristen, niet elders geclassificeerd;bemiddelaar
http://data.europa.eu/esco/isco/C3433;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4e4a1aa1-ca53-406e-9ca6-889d4621a0ed;Technici in galerieën, musea en bibliotheken;bibliothecaris big-data-archief
http://data.europa.eu/esco/isco/C3257;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3;Milieu-inspecteurs, inspecteurs arbeidshygiëne e.d.;inspecteur arbeidsinspectie
http://data.europa.eu/esco/isco/C5241;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d0341f2c-f797-4306-b847-411dee1058a9;Mannequins en modellen;artistiek model
http://data.europa.eu/esco/isco/C9212;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/beedd3c0-d3e2-4efe-8f39-381df669ee35;Ongeschoolde arbeiders in de veeteelt;paardenverzorger
http://data.europa.eu/esco/isco/C7543;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/82d75f3b-644a-4582-ad6b-a2a1833e44cb;Klasseerders en testers (m.u.v. voedingsmiddelen en dranken);specialist niet-destructief onderzoek
http://data.europa.eu/esco/isco/C8131;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1999bdfa-f9c4-4a0b-8565-0305108ca65e;Bedieningspersoneel van machines en installaties voor de chemische industrie;droogkamermedewerker
http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/77abfaec-a250-4765-95fa-6091e8da1bba;ingenieur elektriciteit;ingenieur elektromechanica
http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827;productie-ingenieur;engineer industriële automatisering
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/8c0f59c9-9a47-42e7-8287-aab19df4e6ab;elektronica-ingenieur;ingenieur micro-elektronica
http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d;ingenieur elektriciteit;ingenieur elektromagnetische systemen
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/35d41f4f-334b-452e-9e31-99f376302493;elektronica-ingenieur;ingenieur opto-elektronica
http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7;werktuigbouwkundig ingenieur;mechatronisch ingenieur
http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133;werktuigbouwkundig ingenieur;ingenieur optomechanica
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09;elektronica-ingenieur;ingenieur gezondheidstechniek
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4;elektronica-ingenieur;ingenieur microsystemen
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f3e23761-0663-4ae0-97a2-0b2dd3fa38a1;chemisch ingenieur;ingenieur biochemie
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab;elektronica-ingenieur;ingenieur sensortechniek
http://data.europa.eu/esco/occupation/f9433fdb-dde1-46cf-9e91-b49d243946a7;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d;bio-ingenieur;biomedisch technoloog
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/92bb3d8c-8a9f-4cd7-80ec-247bbf173004;elektronica-ingenieur;hardware engineer computertechniek
http://data.europa.eu/esco/occupation/60bc7374-9fa1-4bbd-b936-2676fca0bfb6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4bc4170d-f4df-44e4-a3be-394242ae3017;financieel trader;effectenhandelaar
http://data.europa.eu/esco/isco/C33;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C331;Vakspecialisten op het gebied van bedrijfsbeheer en administratie;Vakspecialisten op financieel en wiskundig gebied
http://data.europa.eu/esco/isco/C3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C33;Technici en vakspecialisten;Vakspecialisten op het gebied van bedrijfsbeheer en administratie
http://data.europa.eu/esco/isco/C331;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3311;Vakspecialisten op financieel en wiskundig gebied;Effecten- en valutahandelaren en -makelaars
http://data.europa.eu/esco/occupation/60bc7374-9fa1-4bbd-b936-2676fca0bfb6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3b6d4443-4518-4fb3-ae44-188a958e328d;financieel trader;beurshandelaar
http://data.europa.eu/esco/occupation/60bc7374-9fa1-4bbd-b936-2676fca0bfb6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e;financieel trader;valutatrader
http://data.europa.eu/esco/occupation/60bc7374-9fa1-4bbd-b936-2676fca0bfb6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/fc81b573-e0ea-4466-8560-c2bb278c314a;financieel trader;futures trader
http://data.europa.eu/esco/occupation/60bc7374-9fa1-4bbd-b936-2676fca0bfb6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1f305576-f57c-42c7-a139-728c72393cd4;financieel trader;trader energie
http://data.europa.eu/esco/isco/C331;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3313;Vakspecialisten op financieel en wiskundig gebied;Vakspecialisten boekhouding
http://data.europa.eu/esco/isco/C331;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3315;Vakspecialisten op financieel en wiskundig gebied;Taxateurs en schadebeoordelaars
http://data.europa.eu/esco/isco/C331;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3314;Vakspecialisten op financieel en wiskundig gebied;Vakspecialisten op statistisch en wiskundig gebied e.d.
http://data.europa.eu/esco/isco/C331;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3312;Vakspecialisten op financieel en wiskundig gebied;Medewerkers kredieten en leningen
http://data.europa.eu/esco/isco/C33;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C333;Vakspecialisten op het gebied van bedrijfsbeheer en administratie;Zakelijke dienstverleners
http://data.europa.eu/esco/isco/C33;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C332;Vakspecialisten op het gebied van bedrijfsbeheer en administratie;In- en verkopers en makelaars
http://data.europa.eu/esco/isco/C33;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C335;Vakspecialisten op het gebied van bedrijfsbeheer en administratie;Vakspecialisten bij de overheid
http://data.europa.eu/esco/isco/C33;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C334;Vakspecialisten op het gebied van bedrijfsbeheer en administratie;Administratief secretarissen en gespecialiseerde secretarissen
http://data.europa.eu/esco/isco/C3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C31;Technici en vakspecialisten;Vakspecialisten op het gebied van wetenschap en techniek
http://data.europa.eu/esco/isco/C3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C32;Technici en vakspecialisten;Vakspecialisten op het gebied van de gezondheidszorg
http://data.europa.eu/esco/isco/C3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C34;Technici en vakspecialisten;Vakspecialisten op juridisch, maatschappelijk en cultureel gebied
http://data.europa.eu/esco/isco/C3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C35;Technici en vakspecialisten;Technici op het gebied van informatie en communicatie
http://data.europa.eu/esco/isco/C251;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C2513;Software- en applicatieontwikkelaars en -analisten;Web- en multimediaontwikkelaars
http://data.europa.eu/esco/isco/C25;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C251;Specialisten op het gebied van informatie- en communicatietechnologie;Software- en applicatieontwikkelaars en -analisten
http://data.europa.eu/esco/isco/C25;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C252;Specialisten op het gebied van informatie- en communicatietechnologie;Databank- en netwerkspecialisten
http://data.europa.eu/esco/isco/C251;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C2511;Software- en applicatieontwikkelaars en -analisten;Systeemanalisten
http://data.europa.eu/esco/isco/C251;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C2519;Software- en applicatieontwikkelaars en -analisten;Software- en applicatieontwikkelaars en -analisten, niet elders geclassificeerd
http://data.europa.eu/esco/isco/C251;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C2512;Software- en applicatieontwikkelaars en -analisten;Softwareontwikkelaars
http://data.europa.eu/esco/isco/C251;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C2514;Software- en applicatieontwikkelaars en -analisten;Applicatieprogrammeurs
http://data.europa.eu/esco/isco/C333;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3334;Zakelijke dienstverleners;Onroerendgoedmakelaars en beheerders van onroerend goed
http://data.europa.eu/esco/occupation/b915ab4a-f7b1-44bc-a5a4-585e91d31dfd;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b42d8731-386b-4d34-a824-4b736feee1e5;manager verwerving van onroerend goed;notarisklerk
http://data.europa.eu/esco/isco/C333;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3331;Zakelijke dienstverleners;Inklaringsagenten en expediteurs
http://data.europa.eu/esco/isco/C333;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3332;Zakelijke dienstverleners;Organisatoren van conferenties en evenementen
http://data.europa.eu/esco/isco/C333;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3339;Zakelijke dienstverleners;Zakelijke dienstverleners, niet elders geclassificeerd
http://data.europa.eu/esco/isco/C333;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3333;Zakelijke dienstverleners;Arbeidsbemiddelaars en uitzendbureaumedewerkers
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/37f7677a-97d1-420b-a8b0-09339472121f;hoofd assemblage;montageleider machineassemblage
http://data.europa.eu/esco/isco/C312;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3122;Toezichthoudend personeel in de mijnbouw, de industrie en de bouwnijverheid;Toezichthoudend personeel in de industrie
http://data.europa.eu/esco/isco/C31;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C312;Vakspecialisten op het gebied van wetenschap en techniek;Toezichthoudend personeel in de mijnbouw, de industrie en de bouwnijverheid
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/040f62f5-d570-4d3f-b732-c8ea4afc2738;hoofd assemblage;montageleider assemblage reservoirs
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec;hoofd assemblage;montageleider houtmontage
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/dc54d531-70b5-4301-bc75-da76c2dfac1a;hoofd assemblage;montageleider assemblage rollend materieel
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e2c38c87-2bcf-492a-a78e-3be9480481cc;hoofd assemblage;montageleider voertuigassemblage
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/95d69048-3a4b-4cce-a155-584aaecfe403;hoofd assemblage;montageleider schoenassemblage
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/202e1870-77d7-4efa-bf2c-7a032af30b7e;hoofd assemblage;montageleider vaartuigassemblage
http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/96e139de-0756-45ad-b512-f7c2109a72b1;hoofd assemblage;montageleider luchtvaartassemblage
http://data.europa.eu/esco/isco/C312;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3123;Toezichthoudend personeel in de mijnbouw, de industrie en de bouwnijverheid;Toezichthoudend personeel in de bouwnijverheid
http://data.europa.eu/esco/isco/C312;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3121;Toezichthoudend personeel in de mijnbouw, de industrie en de bouwnijverheid;Toezichthoudend personeel in de mijnbouw
http://data.europa.eu/esco/isco/C31;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C314;Vakspecialisten op het gebied van wetenschap en techniek;Technici en vakspecialisten op het gebied van de biowetenschappen
http://data.europa.eu/esco/isco/C31;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C311;Vakspecialisten op het gebied van wetenschap en techniek;Technici op het gebied van de natuurkunde en ingenieurswetenschappen
http://data.europa.eu/esco/isco/C31;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C315;Vakspecialisten op het gebied van wetenschap en techniek;Bestuurders en technici voor schepen en luchtvaartuigen
